trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
-0.0845	-0.062	0.3737	0.013362240753268586	-0.0029565877528783943	0.001481784534943186	1.00874174	81.41288757	0.93469616	0.21175447170511433	0.0127388	3e-05
-0.0893	-0.2025	0.4013	0.012967796342317869	-0.0029548424236264	0.0014905111812031574	0.99161994	80.03103638	0.92101407	0.19314581932313413	0.0136809	5e-05
-0.0875	-0.1271	0.3692	0.013166763877045221	-0.0030560715202420713	0.0015969762655748114	0.86156172	69.53437805	0.86275028	0.12963308578573393	0.0118755	5e-05
-0.0839	-0.11	0.3946	0.013037609512397642	-0.003089232776029963	0.0016231562043547262	0.80152792	64.68920898	0.84047268	0.05552477796076928	0.0122221	3e-05
-0.09	-0.2203	0.3987	0.012981758976333824	-0.0031852258848896514	0.0017139133254584315	0.9228074	74.47735596	0.89446167	0.1326300383013606	0.0136949	4e-05
-0.0843	-0.0638	0.3933	0.013594369543783832	-0.0032864549815053226	0.001785471824790199	0.99162883	80.03175354	0.92770051	0.20686990816987236	0.0129406	5e-05
-0.0884	-0.1955	0.4149	0.013248794351888955	-0.0031834805556376572	0.0017400932642383465	0.96803975	78.12793732	0.91152474	0.18209640891571977	0.0142766	8e-05
-0.0873	-0.1379	0.3898	0.013414600630828416	-0.0030874874467779687	0.001801179788058148	0.88145912	71.14024353	0.87411093	0.09994429558094756	0.0132321	0.0001
-0.0834	-0.0967	0.4295	0.013510593739688104	-0.0030752701420140084	0.0017418385934903407	0.8594774	69.36615753	0.87180166	0.09317758040957277	0.0139573	6e-05
-0.0697	-0.2402	0.4359	0.01307251609743753	-0.002904227875318564	0.002181661564992912	1.00069213	80.76322937	0.93730458	0.21604714402242953	0.0159715	6e-05
-0.0424	-0.0764	0.4075	0.013468705837640243	-0.0024050637092481865	0.0025202554398798117	1.03458798	83.49887085	0.9427689	0.2811973890579996	0.0133982	5e-05
